SimDay,SimHour,MetricDate,QueryName,QueryVariant,CPU,LatencyMs,LogicalReads,PlanRegression
3,12,2025-07-06 12:00:00,Q2,1,37.8891962508508,161.63108743881452,126.47540773148015,False
3,12,2025-07-06 12:00:00,Q2,2,41.34658444648762,,137.62427365565128,True
3,12,2025-07-06 12:00:00,Q2,3,,183.3955799233079,156.79877707249844,False
3,12,2025-07-06 12:00:00,Q2,4,62.675385075254034,201.28898915552836,177.2188381652636,True
3,12,2025-07-06 12:00:00,Q2,5,68.29235939950269,210.27614794021574,190.95920744376895,False
3,13,2025-07-06 13:00:00,Q1,1,,150.05528941546342,117.79356962987849,False
3,13,2025-07-06 13:00:00,Q1,2,36.11056476510363,158.78530053094795,131.3410770388946,True
3,13,2025-07-06 13:00:00,Q1,3,47.23476160434416,176.58401533962234,151.6901133353902,False
3,13,2025-07-06 13:00:00,Q1,4,57.476945665479846,192.9715134584216,170.98073429816,True
3,13,2025-07-06 13:00:00,Q1,5,61.098082178663915,198.76533174540566,182.32609820338786,False
3,13,2025-07-06 13:00:00,Q2,1,36.65431003633617,159.6552984634485,124.99357467243142,False
3,13,2025-07-06 13:00:00,Q2,2,42.110565301545435,168.38530729011467,138.54108108008953,True
3,13,2025-07-06 13:00:00,Q2,3,53.23476214078596,186.18402209878906,158.89011737658512,False
3,13,2025-07-06 13:00:00,Q2,4,,202.5715159260539,178.18073762409918,True
3,13,2025-07-06 13:00:00,Q2,5,67.09808271510572,208.36533421303795,189.52610152932704,False
3,14,2025-07-06 14:00:00,Q1,1,29.949678712472164,148.9279114122636,116.94803764739709,False
3,14,2025-07-06 14:00:00,Q1,2,37.30555963922667,160.69732129740217,132.77509556416518,True
3,14,2025-07-06 14:00:00,Q1,3,48.923031642964865,179.28527636927282,153.716062058058,False
3,14,2025-07-06 14:00:00,Q1,4,57.79862546016647,193.48622580624317,171.3667747281069,True
3,14,2025-07-06 14:00:00,Q1,5,59.44974308890389,196.12801387811257,180.34811597199877,False
3,14,2025-07-06 14:00:00,Q2,1,35.94967924891397,158.5279138798959,124.14804097333626,False
3,14,2025-07-06 14:00:00,Q2,2,,170.2973237650345,139.97509817484863,True
3,14,2025-07-06 14:00:00,Q2,3,54.92303217940667,188.88527883690512,160.91606466874143,False
3,14,2025-07-06 14:00:00,Q2,4,63.798627427119754,203.0862305626938,178.56677977065982,True
3,14,2025-07-06 14:00:00,Q2,5,65.44974505585716,205.72801863456323,,False
3,15,2025-07-06 15:00:00,Q1,1,29.801098623769835,148.69020794666284,116.76977193932314,False
3,15,2025-07-06 15:00:00,Q1,2,38.82790888499938,163.13310476696145,134.60194362694983,True
3,15,2025-07-06 15:00:00,Q1,3,50.41953793074112,181.6797111060378,155.5118985712469,False
3,15,2025-07-06 15:00:00,Q1,4,57.596277824387286,193.16249855685385,171.1239865330292,True
3,15,2025-07-06 15:00:00,Q1,5,57.437449026660886,192.90837234638116,177.93339206516453,False
3,15,2025-07-06 15:00:00,Q2,1,,158.29021699464792,123.96977698187608,False
3,15,2025-07-06 15:00:00,Q2,2,44.827909421441184,172.7331115261282,141.80194766814475,True
3,15,2025-07-06 15:00:00,Q2,3,56.419538467182925,191.27971786520453,,False
3,15,2025-07-06 15:00:00,Q2,4,63.59627836082908,202.7625010244861,178.32398985896842,True
3,15,2025-07-06 15:00:00,Q2,5,63.437449563102696,202.50837481401348,185.13339539110373,False
3,16,2025-07-06 16:00:00,Q1,1,30.197015405080563,149.32370376461736,117.24489818373044,False
3,16,2025-07-06 16:00:00,Q1,2,40.552183406864316,,136.6710977295107,True
3,16,2025-07-06 16:00:00,Q1,3,,183.56945942790205,156.929212763075,False
3,16,2025-07-06 16:00:00,Q1,4,56.86200890486624,191.9876929619431,170.2428885059269,True
3,16,2025-07-06 16:00:00,Q1,5,55.17665099654446,189.29112017451783,,False
3,16,2025-07-06 16:00:00,Q2,1,36.197015941522366,,124.44490150966962,False
3,16,2025-07-06 16:00:00,Q2,2,46.55218394330612,175.49197543743503,143.8711032012171,True
3,16,2025-07-06 16:00:00,Q2,3,57.60061306343722,193.16946189553434,164.12921823478138,False
3,16,2025-07-06 16:00:00,Q2,4,62.862010871819514,201.58769771839374,177.44289354847987,True
3,16,2025-07-06 16:00:00,Q2,5,61.17665296349774,198.89112493096846,182.42046414790073,False
3,17,2025-07-06 17:00:00,Q1,1,31.089766125581377,150.7521295937416,118.31622372465436,False
3,17,2025-07-06 17:00:00,Q1,2,42.340200513753615,168.75282501714855,138.81674436461228,True
3,17,2025-07-06 17:00:00,Q1,3,52.36509091790994,184.79264952968822,157.8466129390068,False
3,17,2025-07-06 17:00:00,Q1,4,55.625181683130776,190.00879837502373,168.75872194667878,True
3,17,2025-07-06 17:00:00,Q1,5,52.800742416260505,185.48969541392083,172.36939491584144,False
3,17,2025-07-06 17:00:00,Q2,1,37.089768092534655,160.3521386417267,125.51622876720732,False
3,17,2025-07-06 17:00:00,Q2,2,48.34020105019542,178.35283177631527,146.0167484058072,True
3,17,2025-07-06 17:00:00,Q2,3,58.36509145435174,194.39265628885494,165.04661698020172,False
3,17,2025-07-06 17:00:00,Q2,4,61.62518221957258,199.60880084265602,175.95872527261795,True
3,17,2025-07-06 17:00:00,Q2,5,58.800742952702294,195.08969788155312,179.5693982417806,False
3,18,2025-07-06 18:00:00,Q1,1,32.39850182120897,152.84613567460315,119.88673552726485,False
3,18,2025-07-06 18:00:00,Q1,2,44.050094692310324,,140.86864777724918,True
3,18,2025-07-06 18:00:00,Q1,3,,185.23390912831965,158.1775663104562,False
3,18,2025-07-06 18:00:00,Q1,4,53.95006878802815,187.32864241918247,166.74861687092448,True
3,18,2025-07-06 18:00:00,Q1,5,50.451622426820414,181.73112810713968,,False
3,18,2025-07-06 18:00:00,Q2,1,38.39850235765077,162.44613814223544,127.08673885320403,False
3,18,2025-07-06 18:00:00,Q2,2,50.05009522875213,181.08868713832896,148.06865038793262,True
3,18,2025-07-06 18:00:00,Q2,3,58.64086059858552,194.83391159595195,165.37756892113964,False
3,18,2025-07-06 18:00:00,Q2,4,59.950070754981425,196.92864717563316,173.94862191347744,True
3,18,2025-07-06 18:00:00,Q2,5,56.451624393773685,191.3311328635903,176.75048636943512,False
3,19,2025-07-06 19:00:00,Q1,1,,139.43236027990503,109.82641015032198,False
3,19,2025-07-06 19:00:00,Q1,2,35.54618756428494,157.882457942179,130.66398246943018,True
3,19,2025-07-06 19:00:00,Q1,3,42.38997483253267,168.83251743726493,145.87652728073442,False
3,19,2025-07-06 19:00:00,Q1,4,41.93167447939003,168.09924049321887,152.32656694637024,True
3,19,2025-07-06 19:00:00,Q1,5,38.270227757685554,162.24092560438123,154.9328309697318,False
3,19,2025-07-06 19:00:00,Q2,1,30.01487874377407,149.03236932789008,117.02641519287494,False
3,19,2025-07-06 19:00:00,Q2,2,41.546188100726745,167.48246470134572,137.8639865106251,True
3,19,2025-07-06 19:00:00,Q2,3,48.389975368974476,178.43252419643164,153.07653132192934,False
3,19,2025-07-06 19:00:00,Q2,4,,177.69924296085117,159.5265702723094,True
3,19,2025-07-06 19:00:00,Q2,5,44.27022829412736,171.84092807201353,162.132834295671,False
3,20,2025-07-06 20:00:00,Q1,1,25.810595108192242,,111.98129825480214,False
3,20,2025-07-06 20:00:00,Q1,2,36.70837464611828,159.74198624096974,132.05863736599906,True
3,20,2025-07-06 20:00:00,Q1,3,41.61138441612286,167.58680173886663,144.9422491794115,False
3,20,2025-07-06 20:00:00,Q1,4,39.68940076705131,164.51162722979987,149.63586888993262,True
3,20,2025-07-06 20:00:00,Q1,5,36.38706862388785,159.2278956666279,152.67307040754343,False
3,20,2025-07-06 20:00:00,Q2,1,31.810595644634045,151.90554104558902,119.18130158074132,False
3,20,2025-07-06 20:00:00,Q2,2,42.70837518256008,169.34198870860203,139.25863711565955,True
3,20,2025-07-06 20:00:00,Q2,3,47.61138495256466,177.18680420649892,152.142248929072,False
3,20,2025-07-06 20:00:00,Q2,4,45.68940273400459,,156.83587393248555,True
3,20,2025-07-06 20:00:00,Q2,5,,168.82790042307855,159.87307545009637,False
3,21,2025-07-06 21:00:00,Q1,1,27.64585883039412,145.24198520980266,114.18364511981324,False
3,21,2025-07-06 21:00:00,Q1,2,37.44003768513618,160.9126717797213,132.93665911965493,True
3,21,2025-07-06 21:00:00,Q1,3,40.340731339458955,165.5537814925273,143.41749159424924,False
3,21,2025-07-06 21:00:00,Q1,4,37.35863777532322,160.78243541089228,146.8389794066933,True
3,21,2025-07-06 21:00:00,Q1,5,34.91306208467584,156.86951417174603,150.90428866732344,False
3,21,2025-07-06 21:00:00,Q2,1,33.645860797347396,154.84199425778772,121.3836501623662,False
3,21,2025-07-06 21:00:00,Q2,2,43.440038221577986,,140.13666316084985,True
3,21,2025-07-06 21:00:00,Q2,3,,175.153788251694,150.61749563544416,False
3,21,2025-07-06 21:00:00,Q2,4,43.35863831176502,170.3824378785246,154.0389827326325,True
3,21,2025-07-06 21:00:00,Q2,5,40.91306262111764,166.46951663937833,158.10429199326262,False
3,22,2025-07-06 22:00:00,Q1,1,29.379273153650004,148.01547709486945,116.26376555353177,False
3,22,2025-07-06 22:00:00,Q1,2,37.674984829775944,161.2886161790023,133.21862036954562,True
3,22,2025-07-06 22:00:00,Q1,3,38.6482782852781,162.8458855736953,141.3865726055552,False
3,22,2025-07-06 22:00:00,Q1,4,35.081892925740036,157.13966832788216,144.10691026351645,True
3,22,2025-07-06 22:00:00,Q1,5,33.93232902520185,155.30036595291062,149.7274336722776,False
3,22,2025-07-06 22:00:00,Q2,1,35.3792736900918,157.61547956250175,123.46376887947095,False
3,22,2025-07-06 22:00:00,Q2,2,43.67498536621775,170.8886186466346,,True
3,22,2025-07-06 22:00:00,Q2,3,44.648278821719906,,148.58657521623863,False
3,22,2025-07-06 22:00:00,Q2,4,41.08189489269331,166.73967308433282,151.3069153060694,True
3,22,2025-07-06 22:00:00,Q2,5,39.93233099215513,164.90037070936125,156.92743871483057,False
3,23,2025-07-06 23:00:00,Q1,1,30.87720474251055,150.41219231336927,118.06131385853328,False
3,23,2025-07-06 23:00:00,Q1,2,37.38170643103573,160.8193954173409,132.86671525891472,True
3,23,2025-07-06 23:00:00,Q1,3,36.633864742948695,159.6228485822912,138.96930532261726,False
3,23,2025-07-06 23:00:00,Q1,4,32.998824227939,153.80678737925786,141.60725679401259,True
3,23,2025-07-06 23:00:00,Q1,5,33.49620639336788,154.60259870983361,149.2041154819342,False
3,23,2025-07-06 23:00:00,Q2,1,36.87720670946383,160.01220136135436,125.26131890108624,False
3,23,2025-07-06 23:00:00,Q2,2,43.381706967477534,170.41940217650762,140.06671930010964,True
3,23,2025-07-06 23:00:00,Q2,3,42.6338652793905,169.22285534145794,146.16930936381218,False
3,23,2025-07-06 23:00:00,Q2,4,38.9988247643808,163.40678984689015,148.80726011995176,True
3,23,2025-07-06 23:00:00,Q2,5,39.496206929809674,164.2026011774659,,False
4,0,2025-07-07 00:00:00,Q1,1,32.723732952904584,153.36870489670937,120.27920943566987,False
4,0,2025-07-07 00:00:00,Q1,2,37.26634422082597,160.63688332771494,132.7303466228612,True
4,0,2025-07-07 00:00:00,Q1,3,35.12092496010642,157.2042123764532,137.1558435994047,False
4,0,2025-07-07 00:00:00,Q1,4,31.93754466494315,152.11080323363973,140.33578733461573,True
4,0,2025-07-07 00:00:00,Q1,5,34.320570519508436,155.92364446683374,150.19541844950106,False
4,0,2025-07-07 00:00:00,Q2,1,38.72373348934639,162.96870736434167,127.47921276160906,False
4,0,2025-07-07 00:00:00,Q2,2,43.266344757267774,170.23688579534723,,True
4,0,2025-07-07 00:00:00,Q2,3,41.120925496548224,,144.3558433490652,False
4,0,2025-07-07 00:00:00,Q2,4,37.937546631896424,161.71080799009036,147.5357923771687,True
4,0,2025-07-07 00:00:00,Q2,5,40.320572486461714,165.5236492232844,157.395423492054,False
4,1,2025-07-07 01:00:00,Q1,1,33.425975697497016,154.4923179643802,121.12193112754964,False
4,1,2025-07-07 01:00:00,Q1,2,35.969721326357416,158.5623113728882,,True
4,1,2025-07-07 01:00:00,Q1,3,32.845524665930824,,134.42538935322838,False
4,1,2025-07-07 01:00:00,Q1,4,30.603340068353347,149.9761048469534,138.73476792554237,True
4,1,2025-07-07 01:00:00,Q1,5,34.98220373398321,156.98228657785074,150.9894044137052,False
4,1,2025-07-07 01:00:00,Q2,1,39.42597766445029,164.09232701236527,128.32193617010256,False
4,1,2025-07-07 01:00:00,Q2,2,41.96972186279922,168.1623181320549,138.37442929752825,True
4,1,2025-07-07 01:00:00,Q2,3,38.84552520237263,163.1636033412619,141.6253933944233,False
4,1,2025-07-07 01:00:00,Q2,4,36.60334060479515,159.5761073145857,145.93477125148155,True
4,1,2025-07-07 01:00:00,Q2,5,40.982204270425015,166.58228904548304,158.18940773964437,False
4,2,2025-07-07 02:00:00,Q1,1,33.62423437842933,154.8095608217293,121.35986479047988,False
4,2,2025-07-07 02:00:00,Q1,2,34.26835291523302,155.84015088294655,129.13280783930702,True
4,2,2025-07-07 02:00:00,Q1,3,30.650881090308747,150.05219582895725,,False
4,2,2025-07-07 02:00:00,Q1,4,29.775286736665347,148.65124419257558,137.74112860383977,True
4,2,2025-07-07 02:00:00,Q1,5,36.124169286741875,158.80945613858756,152.35978775333857,False
4,2,2025-07-07 02:00:00,Q2,1,39.62423491487113,164.40956328936159,128.55986811641907,False
4,2,2025-07-07 02:00:00,Q2,2,40.26835345167482,165.44015335057884,136.33281044999046,True
4,2,2025-07-07 02:00:00,Q2,3,36.650881626750554,159.65219829658955,138.9918443494883,False
4,2,2025-07-07 02:00:00,Q2,4,35.77528870361863,158.25124894902623,144.9411336463927,True
4,2,2025-07-07 02:00:00,Q2,5,42.12417125369515,168.40946089503822,159.5597927958915,False
4,3,2025-07-07 03:00:00,Q1,1,33.29350795329531,154.2804232178378,,False
4,3,2025-07-07 03:00:00,Q1,2,32.26670001664691,152.6375309215317,126.73085332886106,True
4,3,2025-07-07 03:00:00,Q1,3,28.675071149719102,146.89092460033677,129.42089877795465,False
4,3,2025-07-07 03:00:00,Q1,4,29.49833071963114,148.2081435331782,137.40881035125605,True
4,3,2025-07-07 03:00:00,Q1,5,37.65715969617148,161.26226976153228,154.19940521251144,False
4,3,2025-07-07 03:00:00,Q2,1,39.29350992024859,163.88043226582286,128.16302852124085,False
4,3,2025-07-07 03:00:00,Q2,2,,162.2375376806984,133.93085737005597,True
4,3,2025-07-07 03:00:00,Q2,3,34.675071686160905,156.4909313595035,136.62090281914956,False
4,3,2025-07-07 03:00:00,Q2,4,35.498331256072944,157.8081460008105,144.60881367719523,True
4,3,2025-07-07 03:00:00,Q2,5,43.657160232613286,170.86227222916457,161.39940853845061,False
4,4,2025-07-07 04:00:00,Q1,1,32.44596884827954,152.92438961766996,119.9460026595034,False
4,4,2025-07-07 04:00:00,Q1,2,30.090800310053986,149.1561203588404,124.1197983572725,True
4,4,2025-07-07 04:00:00,Q1,3,27.042371368736816,144.2786339186225,127.46168371709886,False
4,4,2025-07-07 04:00:00,Q1,4,,148.66039818517004,137.7480075093307,True
4,4,2025-07-07 04:00:00,Q1,5,39.466332541559915,164.15697099047674,156.37043730330052,False
4,4,2025-07-07 04:00:00,Q2,1,38.445969384721344,162.52439208530225,127.14600598544259,False
4,4,2025-07-07 04:00:00,Q2,2,36.09080084649579,158.7561228264727,131.3198038289789,True
4,4,2025-07-07 04:00:00,Q2,3,33.04237190517862,153.87863638625478,134.66168918880527,False
4,4,2025-07-07 04:00:00,Q2,4,35.780976421377474,158.2604029416207,144.94801255188364,True
4,4,2025-07-07 04:00:00,Q2,5,45.46633450851319,173.75697574692742,,False
4,5,2025-07-07 05:00:00,Q1,1,31.129982905500814,,118.36684420449188,False
4,5,2025-07-07 05:00:00,Q1,2,27.879550841909722,145.61814588613254,121.4663251023338,True
4,5,2025-07-07 05:00:00,Q1,3,25.854660616567333,142.37832139147426,126.03645692132991,False
4,5,2025-07-07 05:00:00,Q1,4,30.594569314904692,149.9621789297962,138.7243474487417,True
4,5,2025-07-07 05:00:00,Q1,5,41.419008760588895,167.2812819087805,158.7136748729697,False
4,5,2025-07-07 05:00:00,Q2,1,37.12998487245409,160.418845833532,125.56684924704484,False
4,5,2025-07-07 05:00:00,Q2,2,33.87955137835152,155.21815264529926,128.6663291435287,True
4,5,2025-07-07 05:00:00,Q2,3,31.854661153009136,151.97832815064098,133.23646096252483,False
4,5,2025-07-07 05:00:00,Q2,4,36.59456985134649,159.5621813974285,145.92435077468087,True
4,5,2025-07-07 05:00:00,Q2,5,47.4190092970307,176.8812843764128,165.91367819890888,False
4,6,2025-07-07 06:00:00,Q1,1,29.426926598039216,148.09397566146572,116.32320560339535,False
4,6,2025-07-07 06:00:00,Q1,2,25.775333190496056,142.25142661172805,118.94129431900626,True
4,6,2025-07-07 06:00:00,Q1,3,25.1845679994766,141.30620217198646,125.23237617918987,False
4,6,2025-07-07 06:00:00,Q1,4,31.875358737150364,,140.26132515380533,True
4,6,2025-07-07 06:00:00,Q1,5,,170.40898101163646,161.05946109123835,False
4,6,2025-07-07 06:00:00,Q2,1,35.42692713448102,157.693978129098,123.52320892933453,False
4,6,2025-07-07 06:00:00,Q2,2,31.77533372693786,151.85142907936034,126.14129692968969,True
4,6,2025-07-07 06:00:00,Q2,3,31.1845685359184,150.90620463961875,132.43237878987333,False
4,6,2025-07-07 06:00:00,Q2,4,37.87536070410364,161.61147143816288,147.46133019635832,True
4,6,2025-07-07 06:00:00,Q2,5,49.37380724412532,180.0089857680871,168.2594661337913,False
4,7,2025-07-07 07:00:00,Q1,1,27.44568288819227,144.9240104020336,113.94573782790195,False
4,7,2025-07-07 07:00:00,Q1,2,,139.27391726375214,116.70816704659359,True
4,7,2025-07-07 07:00:00,Q1,3,25.070587335875473,141.1238577865476,125.09562262867999,False
4,7,2025-07-07 07:00:00,Q1,4,33.52888715257632,154.65714111425112,,True
4,7,2025-07-07 07:00:00,Q1,5,45.19033405309473,,163.23931886815703,False
4,7,2025-07-07 07:00:00,Q2,1,33.44568485514555,154.52401945001867,121.14574287045491,False
4,7,2025-07-07 07:00:00,Q2,2,29.914374961751076,148.87392402291886,123.9081710877885,True
4,7,2025-07-07 07:00:00,Q2,3,31.07058787231728,150.72386454571435,132.2956266698749,False
4,7,2025-07-07 07:00:00,Q2,4,39.52888768901812,164.2571435818834,149.44558582406717,True
4,7,2025-07-07 07:00:00,Q2,5,51.19033458953653,182.91545848860244,170.4393221940962,False
4,8,2025-07-07 08:00:00,Q1,1,35.31512467265414,157.51514622502995,123.38909407609064,False
4,8,2025-07-07 08:00:00,Q1,2,32.417344598286306,152.87869850837276,126.91176165253488,True
4,8,2025-07-07 08:00:00,Q1,3,35.51433500709565,157.83388302835726,137.62815023251304,False
4,8,2025-07-07 08:00:00,Q1,4,45.43631811972539,173.70905533801258,156.5345300570757,True
4,8,2025-07-07 08:00:00,Q1,5,56.738650441702795,191.792786919066,177.09732893285556,False
4,8,2025-07-07 08:00:00,Q2,1,41.31512520909595,167.11514869266225,,False
4,8,2025-07-07 08:00:00,Q2,2,38.41734513472811,162.47870097600506,134.11176140219536,True
4,8,2025-07-07 08:00:00,Q2,3,41.514335543537456,167.43388549598956,144.82814998217353,False
4,8,2025-07-07 08:00:00,Q2,4,51.43632008667867,183.30906009446326,163.73453509962866,True
4,8,2025-07-07 08:00:00,Q2,5,62.73865240865607,201.39279167551663,184.29733397540852,False
4,9,2025-07-07 09:00:00,Q1,1,,154.0916924107807,120.82151560653031,False
4,9,2025-07-07 09:00:00,Q1,2,31.381274085885593,151.22101036485458,125.66850314448845,True
4,9,2025-07-07 09:00:00,Q1,3,36.480580610376755,159.37990066992998,138.78767106328482,False
4,9,2025-07-07 09:00:00,Q1,4,47.4626736380707,176.9512531352225,158.9661827859245,True
4,9,2025-07-07 09:00:00,Q1,5,57.908249507532005,193.66417439225012,178.50087391868504,False
4,9,2025-07-07 09:00:00,Q2,1,39.17545258299979,163.69170145876578,128.02152064908327,False
4,9,2025-07-07 09:00:00,Q2,2,37.381274622327396,160.8210171240213,132.86850718568337,True
4,9,2025-07-07 09:00:00,Q2,3,42.48058114681856,168.97990742909673,145.98767510447973,False
4,9,2025-07-07 09:00:00,Q2,4,,186.55125560285478,166.16618611186368,True
4,9,2025-07-07 09:00:00,Q2,5,63.90825004397381,203.2641768598824,185.70087724462422,False
4,10,2025-07-07 10:00:00,Q1,1,31.16855551448475,150.88068921613925,118.41326473046767,False
4,10,2025-07-07 10:00:00,Q1,2,30.872843301917,150.4075500783622,,True
4,10,2025-07-07 10:00:00,Q1,3,37.89955002522878,,140.49045903743018,False
4,10,2025-07-07 10:00:00,Q1,4,49.46593484832504,180.15649574795236,161.37012091455267,True
4,10,2025-07-07 10:00:00,Q1,5,58.61549892767715,194.7957981408053,179.34959789918216,False
4,10,2025-07-07 10:00:00,Q2,1,37.16855605092655,160.4806916837715,125.61326805640684,False
4,10,2025-07-07 10:00:00,Q2,2,36.872843838358804,160.00755254599449,132.25841349073252,True
4,10,2025-07-07 10:00:00,Q2,3,43.89955056167058,171.25028316918286,147.69046164811363,False
4,10,2025-07-07 10:00:00,Q2,4,55.46593681527832,189.756500504403,168.5701259571056,True
4,10,2025-07-07 10:00:00,Q2,5,64.61550089463043,204.39580289725592,186.5496029417351,False
4,11,2025-07-07 11:00:00,Q1,1,29.428404153775055,148.0964717153267,116.3251134959849,False
4,11,2025-07-07 11:00:00,Q1,2,30.923904789831028,150.4892731353476,125.1197136334033,True
4,11,2025-07-07 11:00:00,Q1,3,39.671746656732005,164.4858199882787,,False
4,11,2025-07-07 11:00:00,Q1,4,51.30678663529991,183.10188757496954,163.5791720267799,True
4,11,2025-07-07 11:00:00,Q1,5,58.80940464868494,195.10607626227514,179.58231373224888,False
4,11,2025-07-07 11:00:00,Q2,1,35.42840612072833,157.69648076331177,123.52511853853782,False
4,11,2025-07-07 11:00:00,Q2,2,36.92390532627283,160.0892798945143,132.31971767459822,True
4,11,2025-07-07 11:00:00,Q2,3,45.67174719317381,174.08582674744545,149.81712800428636,False
4,11,2025-07-07 11:00:00,Q2,4,57.30678717174171,192.70189004260183,170.77917535271908,True
4,11,2025-07-07 11:00:00,Q2,5,64.80940518512674,204.70607872990743,186.78231705818806,False
4,12,2025-07-07 12:00:00,Q1,1,28.071916879052782,145.92612104362843,,False
4,12,2025-07-07 12:00:00,Q1,2,31.529305074689592,151.45794255897866,125.84621865155651,True
4,12,2025-07-07 12:00:00,Q1,3,41.67472451422307,167.6906135281218,145.02072206840367,False
4,12,2025-07-07 12:00:00,Q1,4,52.858104272944544,185.58402047152387,165.4407778682764,True
4,12,2025-07-07 12:00:00,Q1,5,58.47507859719319,194.57117925621125,179.18114714678174,False
4,12,2025-07-07 12:00:00,Q2,1,34.07191741549458,155.5261235112607,121.89735819909177,False
4,12,2025-07-07 12:00:00,Q2,2,,161.05794502661095,133.0462241232629,True
4,12,2025-07-07 12:00:00,Q2,3,47.674725050664875,177.29061599575408,152.22072754011006,False
4,12,2025-07-07 12:00:00,Q2,4,58.85810623989782,195.18402522797456,172.64078291082936,True
4,12,2025-07-07 12:00:00,Q2,5,64.47508056414647,204.17118401266194,186.3811521893347,False
4,13,2025-07-07 13:00:00,Q1,1,27.190967967126213,144.51662746086885,113.64024085516365,False
4,13,2025-07-07 13:00:00,Q1,2,,153.2466385763534,127.18774826417977,True
4,13,2025-07-07 13:00:00,Q1,3,43.77142150208748,171.0453533850278,147.5367845606754,False
4,13,2025-07-07 13:00:00,Q1,4,54.01360556322316,187.43285150382707,,True
4,13,2025-07-07 13:00:00,Q1,5,57.634742076407235,,178.172769428673,False
4,13,2025-07-07 13:00:00,Q2,1,33.19096993407949,154.11663650885396,120.8402458977166,False
4,13,2025-07-07 13:00:00,Q2,2,38.647225199288755,162.84664533552012,134.3877523053747,True
4,13,2025-07-07 13:00:00,Q2,3,49.77142203852928,180.6453601441945,154.7367886018703,False
4,13,2025-07-07 13:00:00,Q2,4,60.013606099664955,197.03285397145936,174.02740884938436,True
4,13,2025-07-07 13:00:00,Q2,5,63.63474261284904,202.8266722584434,,False
4,14,2025-07-07 14:00:00,Q1,1,26.84616156106893,143.96496617903458,113.2265021357523,False
4,14,2025-07-07 14:00:00,Q1,2,34.20204248782344,,129.05356005252042,True
4,14,2025-07-07 14:00:00,Q1,3,,174.32233113604383,149.9945265464132,False
4,14,2025-07-07 14:00:00,Q1,4,54.69510830876324,188.52328057301412,167.6452392164621,True
4,14,2025-07-07 14:00:00,Q1,5,56.346225937500655,191.16506864488355,,False
4,14,2025-07-07 14:00:00,Q2,1,32.846162097510735,153.56496864666687,120.42650546169148,False
4,14,2025-07-07 14:00:00,Q2,2,40.202043024265244,165.33437853180544,136.25356266320387,True
4,14,2025-07-07 14:00:00,Q2,3,51.81951502800344,183.92233360367612,157.19452915709664,False
4,14,2025-07-07 14:00:00,Q2,4,60.69511027571652,198.1232853294648,174.84524425901506,True
4,14,2025-07-07 14:00:00,Q2,5,62.34622790445393,200.76507340133418,183.8265855029069,False
4,15,2025-07-07 15:00:00,Q1,1,27.062664586594664,144.3113956961987,113.48633044270612,False
4,15,2025-07-07 15:00:00,Q1,2,36.089474847824214,158.75429251649732,131.3185021303328,True
4,15,2025-07-07 15:00:00,Q1,3,47.681103893565954,177.30089885557368,152.22845707462986,False
4,15,2025-07-07 15:00:00,Q1,4,54.85784378721212,,167.8405450364122,True
4,15,2025-07-07 15:00:00,Q1,5,,188.52956009591702,174.64995056854752,False
4,15,2025-07-07 15:00:00,Q2,1,33.06266655354795,153.9114047441838,120.68633548525908,False
4,15,2025-07-07 15:00:00,Q2,2,42.08947538426602,168.35429927566406,138.51850617152772,True
4,15,2025-07-07 15:00:00,Q2,3,53.68110443000776,186.9009056147404,159.42846111582477,False
4,15,2025-07-07 15:00:00,Q2,4,60.857844323653914,198.383688774022,175.0405483623514,True
4,15,2025-07-07 15:00:00,Q2,5,60.69901552592753,198.1295625635493,181.8499538944867,False
4,16,2025-07-07 16:00:00,Q1,1,27.82853659903504,145.53681988396067,114.405402964469,False
4,16,2025-07-07 16:00:00,Q1,2,,162.10508908914605,133.83160823229517,True
4,16,2025-07-07 16:00:00,Q1,3,49.232133720949896,179.78257554724536,154.08972326585945,False
4,16,2025-07-07 16:00:00,Q1,4,54.49353009882071,188.2008090812864,,True
4,16,2025-07-07 16:00:00,Q1,5,52.80817219049894,,172.38096960813223,False
4,16,2025-07-07 16:00:00,Q2,1,33.82853713547684,155.13682235159297,121.60540629040818,False
4,16,2025-07-07 16:00:00,Q2,2,44.183705137260596,171.70509155677834,141.03160798195566,True
4,16,2025-07-07 16:00:00,Q2,3,55.2321342573917,189.38257801487765,161.28972301551994,False
4,16,2025-07-07 16:00:00,Q2,4,60.49353206577399,197.80081383773708,174.60340405126433,True
4,16,2025-07-07 16:00:00,Q2,5,58.808174157452214,195.10424105031177,179.5809746506852,False
4,17,2025-07-07 17:00:00,Q1,1,29.095473040395778,147.5639428664608,115.92575709247073,False
4,17,2025-07-07 17:00:00,Q1,2,40.34590742856801,165.56463828986773,136.42627773242864,True
4,17,2025-07-07 17:00:00,Q1,3,50.370797832724335,181.6044628024074,155.45614630682317,False
4,17,2025-07-07 17:00:00,Q1,4,53.63088859794517,186.8206116477429,166.36825531449514,True
4,17,2025-07-07 17:00:00,Q1,5,50.8064493310749,182.30150868664,169.9789282836578,False
4,17,2025-07-07 17:00:00,Q2,1,35.09547500734905,157.16395191444587,,False
4,17,2025-07-07 17:00:00,Q2,2,46.345907965009815,175.16464504903445,143.62628177362356,True
4,17,2025-07-07 17:00:00,Q2,3,56.37079836916614,191.20446956157411,162.6561503480181,False
